time(s),preprocessor,alamAPI_API,alamAPI_DB
1760,57.8,30.49,0.1611328125
1761,57.8,30.49,165.1
1762,57.8,30.49,0.1611328125
1763,57.8,30.49,0.1611328125
1764,57.8,30.49,0.1611328125
1765,57.8,30.49,0.1611328125
1766,57.8,30.49,165.1
1767,57.8,30.49,0.1611328125
1768,57.8,30.49,0.1611328125
1769,57.8,30.49,0.1611328125
1770,57.8,30.49,0.1611328125
1771,57.8,30.49,0.1611328125
1772,57.8,30.49,0.1611328125
1773,57.8,30.49,0.1611328125
1774,57.8,30.49,0.1611328125
1775,57.8,30.49,0.1611328125
1776,57.8,30.49,0.1611328125
1777,57.8,30.49,0.1611328125
1778,57.8,30.49,0.1611328125
1779,57.8,30.49,0.1611328125
1780,57.8,30.49,0.1611328125
1781,57.8,30.49,0.1611328125
1782,57.8,30.49,0.1611328125
1783,57.8,30.49,0.1611328125
1784,57.8,30.49,0.1611328125
1785,57.8,30.49,0.1611328125
1786,57.8,30.49,0.1611328125
1787,57.8,30.49,0.1611328125
1788,57.8,30.49,0.1611328125
1789,57.8,30.49,0.1611328125
1790,57.8,30.49,165.1
1791,57.8,30.49,0.1611328125
1792,57.8,30.49,0.1611328125
1793,57.8,30.49,0.1611328125
1794,57.8,30.49,165.1
1795,57.8,30.49,0.1611328125
1796,57.8,30.49,0.1611328125
1797,57.8,30.49,0.1611328125
1798,57.8,30.49,0.1611328125
1799,57.8,30.49,165.1
1800,57.8,30.49,0.1611328125
1801,57.8,30.49,165.1
1802,57.8,30.49,0.1611328125
1803,57.8,30.49,0.1611328125
1804,57.8,30.49,0.1611328125
1805,57.8,30.49,0.1611328125
1806,57.8,30.49,0.1611328125
1807,57.8,30.49,0.1611328125
1808,57.8,30.49,0.1611328125
1809,57.8,30.49,0.1611328125
1810,57.8,30.49,0.1611328125
1811,57.8,30.49,0.1611328125
1812,57.8,30.49,0.1611328125
1813,57.8,30.49,0.1611328125
1814,57.8,30.49,0.1611328125
1815,57.8,30.49,0.1611328125
1816,57.8,30.49,0.1611328125
1817,57.8,30.49,0.1611328125
1818,57.8,30.49,0.1611328125
1819,57.8,30.49,167.1
1820,57.8,30.49,0.1630859375
1821,57.8,30.49,0.1630859375
1822,57.8,30.49,0.1630859375
1823,57.8,30.49,0.1630859375
1824,57.8,30.49,0.1630859375
1825,57.8,30.49,167.1
1826,57.8,30.49,0.1630859375
1827,57.8,30.49,0.1630859375
1828,57.8,30.49,167.1
1829,57.8,30.49,0.1630859375
1830,57.8,30.49,0.1630859375
1831,57.8,30.49,0.1630859375
1832,57.8,30.49,0.1630859375
1833,57.8,30.49,0.1630859375
1834,57.8,30.49,0.1630859375
1835,57.8,30.49,0.1630859375
1836,57.8,30.49,0.1630859375
1837,57.8,30.49,0.1630859375
1838,57.8,30.49,0.1630859375
1839,57.8,30.49,0.1630859375
1840,57.8,30.49,0.1630859375
1841,57.8,30.49,0.1630859375
1842,57.8,30.49,0.1630859375
1843,57.8,30.49,0.1630859375
1844,57.8,30.49,0.1630859375
1845,57.8,30.49,0.1630859375
1846,57.8,30.49,0.1630859375
1847,57.8,30.49,0.1630859375
1848,57.8,30.49,167.1
1849,57.8,30.49,0.1630859375
1850,57.8,30.49,0.1630859375
1851,57.8,30.49,0.1630859375
1852,57.8,30.49,0.1630859375
1853,57.8,30.49,0.1630859375
1854,57.8,30.49,0.1630859375
1855,57.8,30.49,0.1630859375
1856,57.8,30.49,0.1630859375
1857,57.8,30.49,0.1630859375
1858,57.8,30.49,0.1630859375
1859,57.8,30.49,0.1630859375
1860,57.8,30.49,0.1630859375
1861,57.8,30.49,0.1630859375
1862,57.8,30.49,0.1630859375
1863,57.8,30.49,0.1630859375
1864,57.8,30.49,0.1630859375
1865,57.8,30.49,0.1630859375
1866,57.8,30.49,0.1630859375
1867,57.8,30.49,0.1630859375
1868,57.8,30.49,0.1630859375
1869,57.8,30.49,0.1630859375
1870,57.8,30.49,0.1630859375
1871,57.8,30.49,0.1630859375
1872,57.8,30.49,0.1630859375
1873,57.8,30.49,0.1630859375
1874,57.8,30.49,0.1630859375
1875,57.8,30.49,0.1630859375
1876,57.8,30.49,0.1630859375
1877,57.8,30.49,0.1630859375
1878,57.8,30.49,0.1630859375
1879,57.8,30.49,167.1
1880,57.8,30.49,0.1630859375
1881,57.8,30.49,0.1630859375
1882,57.8,30.49,0.1630859375
1883,57.8,30.49,0.1630859375
1884,57.8,30.49,0.1630859375
1885,57.8,30.49,0.1630859375
1886,57.8,30.49,0.1630859375
1887,57.8,30.49,0.1630859375
1888,57.8,30.49,0.1630859375
1889,57.8,30.49,0.1630859375
1890,57.8,30.49,167.1
1891,57.8,30.49,0.1630859375
1892,57.8,30.49,0.1630859375
1893,57.8,30.49,0.1630859375
1894,57.8,30.49,0.1630859375
1895,57.8,30.49,167.1
1896,57.8,30.49,0.1630859375
1897,57.8,30.49,0.1630859375
1898,57.8,30.49,0.1630859375
1899,57.8,30.49,0.1630859375
1900,57.8,30.49,0.1630859375
1901,57.8,30.49,0.1630859375
1902,57.8,30.49,0.1630859375
1903,57.8,30.49,0.1630859375
1904,57.8,30.49,0.1630859375
1905,57.8,30.49,0.1630859375
1906,57.8,30.49,0.1630859375
1907,57.8,30.49,167.1
1908,57.8,30.49,167.1
1909,57.8,30.49,0.1630859375
1910,57.8,30.49,0.1630859375
1911,57.8,30.49,0.1630859375
1912,57.8,30.49,0.1630859375
1913,57.8,30.49,0.1630859375
1914,57.8,30.49,0.1630859375
1915,57.8,30.49,0.1630859375
1916,57.8,30.49,0.1630859375
1917,57.8,30.49,0.1630859375
1918,57.8,30.49,0.1630859375
1919,57.8,30.49,0.1630859375
1920,57.8,30.49,0.1630859375
1921,57.8,30.49,0.1630859375
1922,57.8,30.49,0.1630859375
1923,57.8,30.49,0.1630859375
1924,57.8,30.49,0.1630859375
1925,57.8,30.49,0.1630859375
1926,57.8,30.49,0.1630859375
1927,57.8,30.49,0.1630859375
1928,57.8,30.49,0.1630859375
1929,57.8,30.49,0.1630859375
1930,57.8,30.49,0.1630859375
1931,57.8,30.49,0.1630859375
1932,57.8,30.49,0.1630859375
1933,57.8,30.49,0.1630859375
1934,57.8,30.49,0.1630859375
1935,57.8,30.49,0.1630859375
1936,57.8,30.49,0.1630859375
1937,57.8,30.49,0.1630859375
1938,57.8,30.49,0.1630859375
1939,57.8,30.49,167.1
1940,57.8,30.49,0.1630859375
1941,57.8,30.49,0.1630859375
1942,57.8,30.49,0.1630859375
1943,57.8,30.49,0.1630859375
1944,57.8,30.49,0.1630859375
1945,57.8,30.49,0.1630859375
1946,57.8,30.49,167.1
1947,57.8,30.49,0.1630859375
1948,57.8,30.49,167.1
1949,57.8,30.49,0.1630859375
1950,57.8,30.49,0.1630859375
1951,57.8,30.49,0.1630859375
1952,57.8,30.49,0.1630859375
1953,57.8,30.49,0.1630859375
1954,57.8,30.49,0.1630859375
1955,57.8,30.49,0.1630859375
1956,57.8,30.49,0.1630859375
1957,57.8,30.49,167.1
1958,57.8,30.49,0.1630859375
1959,57.8,30.49,0.1630859375
1960,57.8,30.49,167.1
1961,57.8,30.49,0.1630859375
1962,57.8,30.49,0.1630859375
1963,57.8,30.49,0.1630859375
1964,57.8,30.49,167.1
1965,57.8,30.49,167.1
1966,57.8,30.49,0.1630859375
1967,57.8,30.49,0.1630859375
1968,57.8,30.49,0.1630859375
1969,57.8,30.49,0.1630859375
1970,57.8,30.49,0.1630859375
1971,57.8,30.49,0.1630859375
1972,57.8,30.49,0.1630859375
1973,57.8,30.49,0.1630859375
1974,57.8,30.49,167.1
1975,57.8,30.49,0.1630859375
1976,57.8,30.49,0.1630859375
1977,57.8,30.49,0.1630859375
1978,57.8,30.49,0.1630859375
1979,57.8,30.49,0.1630859375
1980,57.8,30.49,0.1630859375
1981,57.8,30.49,0.1630859375
1982,57.8,30.49,0.1630859375
1983,57.8,30.49,167.1
1984,57.8,30.49,0.1630859375
1985,57.8,30.49,0.1630859375
1986,57.8,30.49,0.1630859375
1987,57.8,30.49,0.1630859375
1988,57.8,30.49,0.1630859375
1989,57.8,30.49,167.1
1990,57.8,30.49,0.1630859375
1991,57.8,30.49,0.1630859375
1992,57.8,30.49,0.1630859375
1993,57.8,30.49,167.1
1994,57.8,30.49,0.1630859375
1995,57.8,30.49,0.1630859375
1996,57.8,30.49,0.1630859375
1997,57.8,30.49,0.1630859375
1998,57.8,30.49,0.1630859375
1999,57.8,30.49,167.1
2000,57.8,30.49,167.1
2001,57.8,30.49,0.1630859375
2002,57.8,30.49,0.1630859375
2003,57.8,30.49,167.1
2004,57.8,30.49,0.1630859375
2005,57.8,30.49,0.1630859375
2006,57.8,30.49,0.1630859375
2007,57.8,30.49,0.1630859375
2008,57.8,30.49,0.1630859375
2009,57.8,30.49,0.1630859375
2010,57.8,30.49,0.1630859375
2011,57.8,30.49,0.1630859375
2012,57.8,30.49,0.1630859375
2013,57.8,30.49,0.1630859375
2014,57.8,30.49,0.1630859375
2015,57.8,30.49,0.1630859375
2016,57.8,30.49,0.1630859375
2017,57.8,30.49,0.1630859375
2018,57.8,30.49,0.1630859375
2019,57.8,30.49,0.1630859375
2020,57.8,30.49,167.1
2021,57.8,30.49,0.1630859375
2022,57.8,30.49,0.1630859375
2023,57.8,30.49,167.1
2024,57.8,30.49,167.1
2025,57.8,30.49,0.1630859375
2026,57.8,30.49,0.1630859375
2027,57.8,30.49,0.1630859375
2028,57.8,30.49,0.1630859375
2029,57.8,30.49,0.1630859375
2030,57.8,30.49,0.1630859375
2031,57.8,30.49,0.1630859375
2032,57.8,30.49,0.1630859375
2033,57.8,30.49,0.1630859375
2034,57.8,30.49,0.1630859375
2035,57.8,30.49,0.1630859375
2036,57.8,30.49,0.1630859375
2037,57.8,30.49,167.1
2038,57.8,30.49,0.1630859375
2039,57.8,30.49,0.1630859375
2040,57.8,30.49,0.1630859375
2041,57.8,30.49,0.1630859375
2042,57.8,30.49,0.1630859375
2043,57.8,30.49,0.1630859375
2044,57.8,30.49,0.1630859375
2045,57.8,30.49,0.1630859375
2046,57.8,30.49,0.1630859375
2047,57.8,30.49,167.1
2048,57.8,30.49,0.1630859375
2049,57.8,30.49,0.1630859375
2050,57.8,30.49,0.1630859375
2051,57.8,30.49,0.1630859375
2052,57.8,30.49,0.1630859375
2053,57.8,30.49,0.1630859375
2054,57.8,30.49,0.1630859375
2055,57.8,30.49,169.1
2056,57.8,30.49,0.1650390625
2057,57.8,30.49,0.1650390625
2058,57.8,30.49,0.1650390625
2059,57.8,30.49,0.1650390625
2060,57.8,30.49,0.1650390625
2061,57.8,30.49,0.1650390625
2062,57.8,30.49,0.1650390625
2063,57.8,30.49,0.1650390625
2064,57.8,30.49,169.1
2065,57.8,30.49,0.1650390625
2066,57.8,30.49,0.1650390625
2067,57.8,30.49,0.1650390625
2068,57.8,30.49,0.1650390625
2069,57.8,30.49,0.1650390625
2070,57.8,30.49,0.1650390625
2071,57.8,30.49,0.1650390625
2072,57.8,30.49,0.1650390625
2073,57.8,30.49,0.1650390625
2074,57.8,30.49,0.1650390625
2075,57.8,30.49,0.1650390625
2076,57.8,30.49,0.1650390625
2077,57.8,30.49,0.1650390625
2078,57.8,30.49,0.1650390625
2079,57.8,30.49,0.1650390625
2080,57.8,30.49,0.1650390625
2081,57.8,30.49,0.1650390625
2082,57.8,30.49,0.1650390625
2083,57.8,30.49,0.1650390625
2084,57.8,30.49,0.1650390625
2085,57.8,30.49,169.1
2086,57.8,30.49,0.1650390625
2087,57.8,30.49,0.1650390625
2088,57.8,30.49,0.1650390625
2089,57.8,30.49,0.1650390625
2090,57.8,30.49,0.1650390625
2091,57.8,30.49,0.1650390625
2092,57.8,30.49,0.1650390625
2093,57.8,30.49,0.1650390625
2094,57.8,30.49,0.1650390625
2095,57.8,30.49,0.1650390625
2096,57.8,30.49,0.1650390625
2097,57.8,30.49,0.1650390625
2098,57.8,30.49,0.1650390625
2099,57.8,30.49,0.1650390625
2100,57.8,30.49,0.1650390625
2101,57.8,30.49,0.1650390625
2102,57.8,30.49,0.1650390625
2103,57.8,30.49,0.1650390625
2104,57.8,30.49,0.1650390625
2105,57.8,30.49,0.1650390625
2106,57.81,30.49,169.1
2107,57.81,30.49,0.1650390625
2108,57.81,30.49,169.1
2109,57.81,30.49,0.1650390625
2110,57.81,30.49,0.1650390625
2111,57.81,30.49,0.1650390625
2112,57.81,30.49,0.1650390625
2113,57.81,30.49,169.1
2114,57.81,30.49,0.1650390625
2115,57.81,30.49,0.1650390625
2116,57.81,30.49,0.1650390625
2117,57.81,30.49,0.1650390625
2118,57.81,30.49,0.1650390625
2119,57.81,30.49,0.1650390625
2120,57.81,30.49,0.1650390625
2121,57.81,30.49,0.1650390625
2122,57.81,30.49,169.1
2123,57.81,30.49,0.1650390625
2124,57.81,30.49,0.1650390625
2125,57.81,30.49,0.1650390625
2126,57.81,30.49,169.1
2127,57.81,30.49,0.1650390625
2128,57.81,30.49,0.1650390625
2129,57.81,30.49,0.1650390625
2130,57.81,30.49,0.1650390625
2131,57.81,30.49,169.1
2132,57.81,30.49,0.1650390625
2133,57.81,30.49,169.1
2134,57.81,30.49,169.1
2135,57.81,30.49,0.1650390625
2136,57.81,30.49,169.1
2137,57.81,30.49,0.1650390625
2138,57.81,30.49,169.1
2139,57.81,30.49,0.1650390625
2140,57.81,30.49,0.1650390625
2141,57.81,30.49,0.1650390625
2142,57.81,30.49,0.1650390625
2143,57.81,30.49,0.1650390625
2144,57.81,30.49,0.1650390625
2145,57.81,30.49,0.1650390625
2146,57.81,30.49,0.1650390625
2147,57.81,30.49,0.1650390625
2148,57.81,30.49,169.1
2149,57.81,30.49,0.1650390625
2150,57.81,30.49,0.1650390625
2151,57.81,30.49,0.1650390625
2152,57.81,30.49,0.1650390625
2153,57.81,30.49,0.1650390625
2154,57.81,30.49,0.1650390625
2155,57.81,30.49,0.1650390625
2156,57.81,30.49,0.1650390625
2157,57.81,30.49,169.1
2158,57.81,30.49,0.1650390625
2159,57.81,30.49,0.1650390625
2160,57.81,30.49,169.1
2161,57.81,30.49,0.1650390625
2162,57.81,30.49,0.1650390625
2163,57.81,30.49,0.1650390625
2164,57.81,30.49,0.1650390625
2165,57.81,30.49,169.1
2166,57.81,30.49,0.1650390625
2167,57.81,30.49,0.1650390625
2168,57.81,30.49,169.1
2169,57.81,30.49,169.1
2170,57.81,30.49,0.1650390625
2171,57.81,30.49,0.1650390625
2172,57.81,30.49,0.1650390625
2173,57.81,30.49,169.1
2174,57.81,30.49,0.1650390625
2175,57.81,30.49,169.1
2176,57.81,30.49,0.1650390625
2177,57.81,30.49,169.1
2178,57.81,30.49,0.1650390625
2179,57.81,30.49,0.1650390625
2180,57.81,30.49,0.1650390625
2181,57.81,30.49,0.1650390625
2182,57.81,30.49,0.1650390625
2183,57.81,30.49,0.1650390625
2184,57.81,30.49,0.1650390625
2185,57.81,30.49,0.1650390625
2186,57.81,30.49,0.1650390625
2187,57.81,30.49,0.1650390625
2188,57.81,30.49,0.1650390625
2189,57.81,30.49,0.1650390625
2190,57.81,30.49,0.1650390625
2191,57.81,30.49,0.1650390625
2192,57.81,30.49,0.1650390625
2193,57.81,30.49,0.1650390625
2194,57.81,30.49,0.1650390625
2195,57.81,30.49,0.1650390625
2196,57.81,30.49,0.1650390625
2197,57.81,30.49,0.1650390625
2198,57.81,30.49,0.1650390625
2199,57.81,30.49,0.1650390625
2200,57.81,30.49,0.1650390625
2201,57.81,30.49,0.1650390625
2202,57.81,30.49,0.1650390625
2203,57.81,30.49,0.1650390625
2204,57.81,30.49,0.1650390625
2205,57.81,30.49,0.1650390625
2206,57.81,30.49,0.1650390625
2207,57.81,30.49,0.1650390625
2208,57.81,30.49,169.1
2209,57.81,30.49,0.1650390625
2210,57.81,30.49,0.1650390625
2211,57.81,30.49,0.1650390625
2212,57.81,30.49,0.1650390625
2213,57.81,30.49,0.1650390625
2214,57.81,30.49,0.1650390625
2215,57.81,30.49,0.1650390625
2216,57.81,30.49,0.1650390625
2217,57.81,30.49,0.1650390625
2218,57.81,30.49,0.1650390625
2219,57.81,30.49,0.1650390625
2220,57.81,30.49,169.1
2221,57.81,30.49,0.1650390625
2222,57.81,30.49,0.1650390625
2223,57.81,30.49,0.1650390625
2224,57.81,30.49,0.1650390625
2225,57.81,30.49,0.1650390625
2226,57.81,30.49,0.1650390625
2227,57.81,30.49,0.1650390625
2228,57.81,30.49,0.1650390625
2229,57.81,30.49,0.1650390625
2230,57.81,30.49,0.1650390625
2231,57.81,30.49,0.1650390625
2232,57.81,30.49,0.1650390625
2233,57.81,30.49,0.1650390625
2234,57.81,30.49,0.1650390625
2235,57.81,30.49,0.1650390625
2236,57.81,30.49,0.1650390625
2237,57.81,30.49,0.1650390625
2238,57.81,30.49,0.1650390625
2239,57.81,30.49,0.1650390625
2240,57.81,30.49,0.1650390625
2241,57.81,30.49,0.1650390625
2242,57.81,30.49,0.1650390625
2243,57.81,30.49,0.1650390625
2244,57.81,30.49,169.1
2245,57.81,30.49,0.1650390625
2246,57.81,30.49,169.3
2247,57.81,30.49,0.1650390625
2248,57.81,30.49,0.1650390625
2249,57.81,30.49,0.1650390625
2250,57.81,30.49,0.1650390625
2251,57.81,30.49,0.1650390625
2252,57.81,30.49,0.1650390625
2253,57.81,30.49,0.1650390625
2254,57.81,30.49,0.1650390625
2255,57.81,30.49,0.1650390625
2256,57.81,30.49,0.1650390625
2257,57.81,30.49,0.1650390625
2258,57.81,30.49,0.1650390625
2259,57.81,30.49,0.1650390625
2260,57.81,30.49,169.1
2261,57.81,30.49,0.1650390625
2262,57.81,30.49,0.1650390625
2263,57.81,30.49,0.1650390625
2264,57.81,30.49,0.1650390625
2265,57.81,30.49,0.1650390625
2266,57.81,30.49,169.2
2267,57.81,30.49,169.1
2268,57.81,30.49,0.1650390625
2269,57.81,30.49,0.1650390625
2270,57.81,30.49,0.1650390625
2271,57.81,30.49,0.1650390625
2272,57.81,30.49,0.1650390625
2273,57.81,30.49,0.1650390625
2274,57.81,30.49,0.1650390625
2275,57.81,30.49,0.1650390625
2276,57.81,30.49,0.1650390625
2277,57.81,30.49,169.1
2278,57.81,30.49,0.1650390625
2279,57.81,30.49,0.1650390625
2280,57.81,30.49,0.1650390625
2281,57.81,30.49,0.1650390625
2282,57.81,30.49,0.1650390625
2283,57.81,30.49,0.1650390625
2284,57.81,30.49,0.1650390625
2285,57.81,30.49,169.1
2286,57.81,30.49,0.1650390625
2287,57.81,30.49,0.1650390625
2288,57.81,30.49,0.1650390625
2289,57.81,30.49,0.1650390625
2290,57.81,30.49,0.1650390625
2291,57.81,30.49,0.1650390625
2292,57.81,30.49,0.1669921875
2293,57.81,30.49,0.1669921875
2294,57.81,30.49,171.1
2295,57.81,30.49,0.1669921875
2296,57.81,30.49,0.1669921875
2297,57.81,30.49,0.1669921875
2298,57.81,30.49,0.1669921875
2299,57.81,30.49,171.1
2300,57.81,30.49,0.1669921875
2301,57.81,30.49,0.1669921875
2302,57.81,30.49,0.1669921875
2303,57.81,30.49,0.1669921875
2304,57.81,30.49,0.1669921875
2305,57.81,30.49,0.1669921875
2306,57.81,30.49,171.1
2307,57.81,30.49,0.1669921875
2308,57.81,30.49,0.1669921875
2309,57.81,30.49,0.1669921875
2310,57.81,30.49,0.1669921875
2311,57.81,30.49,0.1669921875
2312,57.81,30.49,0.1669921875
2313,57.81,30.49,0.1669921875
2314,57.81,30.49,0.1669921875
2315,57.81,30.49,0.1669921875
2316,57.81,30.49,0.1669921875
2317,57.81,30.49,0.1669921875
2318,57.81,30.49,0.1669921875
2319,57.81,30.49,0.1669921875
2320,57.81,30.49,0.1669921875
2321,57.81,30.49,0.1669921875
2322,57.81,30.49,0.1669921875
2323,57.81,30.49,0.1669921875
2324,57.81,30.49,0.1669921875
2325,57.81,30.49,0.1669921875
2326,57.81,30.49,0.1669921875
2327,57.81,30.49,0.1669921875
2328,57.81,30.49,0.1669921875
2329,57.81,30.49,171.1
2330,57.81,30.49,0.1669921875
2331,57.81,30.49,0.1669921875
2332,57.81,30.49,0.1669921875
2333,57.81,30.49,0.1669921875
2334,57.81,30.49,0.1669921875
2335,57.81,30.49,0.1669921875
2336,57.81,30.49,0.1669921875
2337,57.81,30.49,0.1669921875
2338,57.81,30.49,0.1669921875
2339,57.81,30.49,171.1
2340,57.81,30.49,0.1669921875
2341,57.81,30.49,0.1669921875
2342,57.81,30.49,0.1669921875
2343,57.81,30.49,0.1669921875
2344,57.81,30.49,0.1669921875
2345,57.81,30.49,0.1669921875
2346,57.81,30.49,0.1669921875
2347,57.81,30.49,0.1669921875
2348,57.81,30.49,0.1669921875
2349,57.81,30.49,0.1669921875
2350,57.81,30.49,0.1669921875
2351,57.81,30.49,0.1669921875
2352,57.81,30.49,0.1669921875
2353,57.81,30.49,0.1669921875
2354,57.81,30.49,0.1669921875
2355,57.81,30.49,171.1
2356,57.81,30.49,0.1669921875
2357,57.81,30.49,0.1669921875
2358,57.81,30.49,0.1669921875
2359,57.81,30.49,0.1669921875
2360,57.81,30.49,0.1669921875
2361,57.81,30.49,0.1669921875
2362,57.81,30.49,0.1669921875
2363,57.81,30.49,0.1669921875
2364,57.81,30.49,0.1669921875
2365,57.81,30.49,0.1669921875
2366,57.81,30.49,0.1669921875
2367,57.81,30.49,0.1669921875
2368,57.81,30.49,171.1
2369,57.81,30.49,0.1669921875
2370,57.81,30.49,0.1669921875
2371,57.81,30.49,171.1
2372,57.81,30.49,0.1669921875
2373,57.81,30.49,0.1669921875
2374,57.81,30.49,0.1669921875
2375,57.81,30.49,0.1669921875
2376,57.81,30.49,0.1669921875
2377,57.81,30.49,0.1669921875
2378,57.81,30.49,0.1669921875
2379,57.81,30.49,0.1669921875
2380,57.81,30.49,0.1669921875
2381,57.81,30.49,0.1669921875
2382,57.81,30.49,0.1669921875
2383,57.81,30.49,0.1669921875
2384,57.81,30.49,0.1669921875
2385,57.81,30.49,0.1669921875
2386,57.81,30.49,0.1669921875
2387,57.81,30.49,0.1669921875
2388,57.81,30.49,0.1669921875
2389,57.81,30.49,0.1669921875
2390,57.81,30.49,0.1669921875
2391,57.81,30.49,0.1669921875
2392,57.81,30.49,171.1
2393,57.81,30.49,0.1669921875
2394,57.81,30.49,0.1669921875
2395,57.81,30.49,0.1669921875
2396,57.81,30.49,0.1669921875
2397,57.81,30.49,0.1669921875
2398,57.81,30.49,171.1
2399,57.81,30.49,0.1669921875
2400,57.81,30.49,0.1669921875
2401,57.81,30.49,0.1669921875
2402,57.81,30.49,0.1669921875
2403,57.81,30.49,0.1669921875
2404,57.81,30.49,0.1669921875
2405,57.81,30.49,0.1669921875
2406,57.81,30.49,0.1669921875
2407,57.81,30.49,0.1669921875
2408,57.81,30.49,0.1669921875
2409,57.81,30.49,0.1669921875
2410,57.81,30.49,0.1669921875
2411,57.81,30.49,0.1669921875
2412,57.81,30.49,0.1669921875
2413,57.81,30.49,0.1669921875
2414,57.81,30.49,0.1669921875
2415,57.81,30.49,0.1669921875
2416,57.81,30.49,0.1669921875
2417,57.81,30.49,0.1669921875
2418,57.81,30.49,0.1669921875
2419,57.81,30.49,0.1669921875
2420,57.81,30.49,0.1669921875
2421,57.81,30.49,0.1669921875
2422,57.81,30.49,0.1669921875
2423,57.81,30.49,0.1669921875
2424,57.81,30.49,0.1669921875
2425,57.81,30.49,0.1669921875
2426,57.81,30.49,0.1669921875
2427,57.81,30.49,0.1669921875
2428,57.81,30.49,0.1669921875
2429,57.81,30.49,0.1669921875
2430,57.81,30.49,0.1669921875
2431,57.81,30.49,0.1669921875
2432,57.81,30.49,0.1669921875
2433,57.81,30.49,0.1669921875
2434,57.81,30.49,0.1669921875
2435,57.81,30.49,0.1669921875
2436,57.81,30.49,0.1669921875
2437,57.81,30.49,0.1669921875
2438,57.81,30.49,171.1
2439,57.81,30.49,0.1669921875
2440,57.81,30.49,0.1669921875
2441,57.81,30.49,0.1669921875
2442,57.81,30.49,0.1669921875
2443,57.81,30.49,0.1669921875
2444,57.81,30.49,0.1669921875
2445,57.81,30.49,0.1669921875
2446,57.81,30.49,0.1669921875
2447,57.81,30.49,0.1669921875
2448,57.81,30.49,0.1669921875
2449,57.81,30.49,0.1669921875
2450,57.81,30.49,0.1669921875
2451,57.81,30.49,0.1669921875
2452,57.81,30.49,0.1669921875
2453,57.81,30.49,0.1669921875
2454,57.81,30.49,0.1669921875
2455,57.81,30.49,0.1669921875
2456,57.81,30.49,171.1
2457,57.81,30.49,0.1669921875
2458,57.81,30.49,0.1669921875
2459,57.81,30.49,0.1669921875
2460,57.81,30.49,0.1669921875
2461,57.81,30.49,0.1669921875
2462,57.81,30.49,0.1669921875
2463,57.81,30.49,0.1669921875
2464,57.81,30.49,0.1669921875
2465,57.81,30.49,0.1669921875
2466,57.81,30.49,0.1669921875
2467,57.81,30.49,0.1669921875
2468,57.81,30.49,171.1
2469,57.81,30.49,0.1669921875
2470,57.81,30.49,0.1669921875
2471,57.81,30.49,171.1
2472,57.81,30.49,0.1669921875
2473,57.81,30.49,0.1669921875
2474,57.81,30.49,0.1669921875
2475,57.81,30.49,0.1669921875
2476,57.81,30.49,0.1669921875
2477,57.81,30.49,0.1669921875
2478,57.81,30.49,0.1669921875
2479,57.81,30.49,0.1669921875
2480,57.81,30.49,0.1669921875
2481,57.81,30.49,171.1
2482,57.81,30.49,0.1669921875
2483,57.81,30.49,0.1669921875
2484,57.81,30.49,0.1669921875
2485,57.81,30.49,0.1669921875
2486,57.81,30.49,0.1669921875
2487,57.81,30.49,0.1669921875
2488,57.81,30.49,0.1669921875
2489,57.81,30.49,0.1669921875
2490,57.81,30.49,0.1669921875
2491,57.81,30.49,0.1669921875
2492,57.81,30.49,0.1669921875
2493,57.81,30.49,0.1669921875
2494,57.81,30.49,0.1669921875
2495,57.81,30.49,0.1669921875
2496,57.81,30.49,0.1669921875
2497,57.81,30.49,0.1669921875
2498,57.81,30.49,0.1669921875
2499,57.81,30.49,0.1669921875
2500,57.81,30.49,0.1669921875
2501,57.81,30.49,0.1669921875
2502,57.81,30.49,0.1669921875
2503,57.81,30.49,0.1669921875
2504,57.81,30.49,171.1
2505,57.81,30.49,171.1
2506,57.81,30.49,0.1669921875
2507,57.81,30.49,0.1669921875
2508,57.81,30.49,0.1669921875
2509,57.81,30.49,0.1669921875
2510,57.81,30.49,0.1669921875
2511,57.81,30.49,171.1
2512,57.81,30.49,171.1
2513,57.81,30.49,0.1669921875
2514,57.81,30.49,0.1669921875
2515,57.81,30.49,0.1669921875
2516,57.81,30.49,171.1
2517,57.81,30.49,0.1669921875
2518,57.81,30.49,0.1669921875
2519,57.81,30.49,0.1669921875
2520,57.81,30.49,0.1669921875
2521,57.81,30.49,0.1669921875
2522,57.81,30.49,0.1669921875
2523,57.81,30.49,0.1669921875
2524,57.81,30.49,0.1669921875
2525,57.81,30.49,0.1669921875
2526,57.81,30.49,0.1669921875
2527,57.81,30.49,0.1669921875
2528,57.81,30.49,171.1
2529,57.81,30.49,0.1689453125
2530,57.81,30.49,0.1689453125
2531,57.81,30.49,0.1689453125
2532,57.81,30.49,0.1689453125
2533,57.81,30.49,0.1689453125
2534,57.81,30.49,0.1689453125
2535,57.81,30.49,0.1689453125
2536,57.81,30.49,0.1689453125
2537,57.81,30.49,0.1689453125
2538,57.81,30.49,0.1689453125
2539,57.81,30.49,173.1
2540,57.81,30.49,0.1689453125
2541,57.81,30.49,173.1
2542,57.81,30.49,0.1689453125
2543,57.81,30.49,0.1689453125
2544,57.81,30.49,0.1689453125
2545,57.81,30.49,0.1689453125
2546,57.81,30.49,0.1689453125
2547,57.81,30.49,173.1
2548,57.81,30.49,0.1689453125
2549,57.81,30.49,0.1689453125
2550,57.81,30.49,0.1689453125
