time(s),preprocessor,alamAPI_API,alamAPI_DB
3786,0.05,0.31,0.45
3787,0.08,0.23,0.46
3788,0.02,0.21,0.23
3789,0.05,0.33,0.28
3790,0.03,0.29,0.41
3791,0.03,0.18,0.27
3792,0.17,0.18,0.28
3793,0.04,0.23,0.29
3794,0.03,0.31,0.32
3795,0.02,0.17,0.8
3796,0.05,0.19,0.52
3797,0.04,0.43,0.23
3798,0.04,0.24,0.24
3799,0.04,0.2,0.44
3800,0.04,0.19,1.04
3801,0.03,0.3,0.48
3802,0.04,0.2,0.41
3803,0.11,0.24,0.49
3804,0.05,0.2,0.27
3805,0.03,0.2,0.45
3806,0.04,0.19,0.24
3807,0.03,0.21,0.46
3808,0.03,0.19,0.46
3809,0.04,0.23,0.51
3810,0.04,0.28,0.26
3811,0.04,0.18,0.59
3812,0.04,0.22,0.42
3813,0.03,0.25,0.24
3814,0.05,0.23,0.55
3815,0.05,0.21,0.3
3816,0.03,0.3,0.26
3817,0.05,0.29,0.51
3818,0.05,0.23,0.41
3819,0.08,0.23,0.6
3820,0.05,0.24,0.4
3821,0.04,0.24,0.33
3822,0.04,0.24,0.71
3823,0.05,0.25,0.44
3824,0.03,0.24,0.2
3825,0.04,0.25,0.26
3826,0.04,0.24,0.31
3827,0.03,0.14,0.47
3828,0.04,0.25,0.49
3829,0.05,0.25,0.3
3830,0.09,0.2,0.39
3831,0.05,0.26,0.26
3832,0.05,0.21,0.29
3833,0.06,0.21,0.45
3834,0.02,0.14,0.2
3835,0.03,0.32,0.38
3836,0.03,0.24,0.48
3837,0.04,0.26,0.25
3838,0.14,0.2,0.42
3839,0.04,0.22,0.43
3840,0.05,0.3,0.24
3841,0.03,0.18,0.48
3842,0.04,0.22,0.54
3843,0.05,0.25,0.45
3844,0.06,0.36,0.24
3845,0.03,0.18,0.27
3846,0.16,0.27,0.33
3847,0.03,0.26,0.26
3848,0.03,0.26,0.27
3849,0.04,0.21,1.7
3850,0.04,0.25,0.53
3851,0.03,0.31,0.29
3852,0.06,0.21,0.26
3853,0.04,0.23,0.27
3854,0.04,0.22,0.49
3855,0.04,0.22,0.28
3856,0.04,0.21,0.25
3857,0.09,0.25,1.57
3858,0.03,0.2,0.36
3859,0.05,0.26,0.5
3860,0.03,0.2,0.23
3861,0.03,0.23,0.42
3862,0.04,0.25,0.27
3863,0.04,0.22,0.44
3864,0.03,0.21,0.27
3865,0.14,0.26,0.51
3866,0.04,0.22,0.46
3867,0.05,0.22,0.32
3868,0.04,0.22,0.58
3869,0.03,0.23,0.4
3870,0.03,0.32,0.2
3871,0.03,0.25,0.34
3872,0.03,0.27,0.25
3873,0.03,0.23,0.25
3874,0.03,0.19,0.5
3875,0.04,0.21,0.27
3876,0.04,0.22,1.92
3877,0.04,0.15,0.24
3878,0.04,0.31,0.28
3879,0.04,0.33,0.47
3880,0.03,0.2,0.28
3881,0.04,0.23,0.54
3882,0.03,0.3,0.27
3883,0.03,0.18,0.25
3884,0.02,0.23,0.48
3885,0.04,0.21,0.44
3886,0.04,0.2,0.24
3887,0.03,0.19,0.29
3888,0.03,0.19,0.4
3889,0.04,0.39,0.56
3890,0.04,0.22,0.28
3891,0.05,0.23,0.26
3892,0.14,0.24,0.33
3893,0.05,0.28,0.33
3894,0.04,0.24,0.33
3895,0.17,0.18,0.74
3896,0.02,0.18,0.54
3897,0.04,0.27,0.37
3898,0.04,0.17,0.47
3899,0.03,0.21,0.29
3900,0.03,0.21,0.36
3901,0.04,0.29,0.46
3902,0.03,0.26,0.54
3903,0.08,0.17,0.86
3904,0.03,0.24,0.48
3905,0.04,0.22,0.35
3906,0.03,0.18,0.24
3907,0.04,0.24,0.21
3908,0.04,0.26,0.25
3909,0.06,0.28,0.5
3910,0.04,0.25,0.46
3911,0.18,0.26,0.5
3912,0.03,0.23,0.32
3913,0.04,0.23,0.44
3914,0.03,0.22,1.27
3915,0.06,0.31,0.44
3916,0.05,0.44,0.54
3917,0.02,0.19,0.21
3918,0.05,0.21,0.51
3919,0.03,0.19,0.54
3920,0.07,0.26,0.47
3921,0.04,0.21,0.24
3922,0.13,0.22,0.71
3923,0.04,0.23,0.24
3924,0.04,0.3,0.24
3925,0.05,0.2,0.5
3926,0.03,0.18,0.41
3927,0.03,0.26,0.32
3928,0.04,0.19,0.47
3929,0.03,0.17,0.24
3930,0.08,0.19,0.52
3931,0.03,0.23,0.22
3932,0.03,0.18,0.17
3933,0.03,0.16,0.23
3934,0.05,0.25,0.41
3935,0.05,0.22,0.28
3936,0.02,0.21,0.41
3937,0.04,0.21,0.4
3938,0.02,0.14,0.4
3939,0.02,0.15,0.19
3940,0.02,0.16,0.2
3941,0.1,0.15,0.64
3942,0.03,0.13,1.94
3943,0.05,0.3,0.38
3944,0.04,0.26,0.44
3945,0.03,0.19,0.34
3946,0.05,0.22,0.41
3947,0.02,0.16,0.15
3948,0.04,0.14,0.17
3949,0.09,0.19,0.22
3950,0.03,0.16,0.34
3951,0.02,0.17,0.36
3952,0.04,0.17,0.2
3953,0.02,0.15,0.4
3954,0.03,0.15,0.2
3955,0.05,0.16,0.2
3956,0.03,0.23,0.22
3957,0.04,0.2,0.46
3958,0.05,0.2,0.16
3959,0.03,0.14,0.2
3960,0.06,0.15,0.78
3961,0.04,0.2,0.17
3962,0.03,0.24,0.2
3963,0.04,0.22,0.36
3964,0.04,0.25,0.31
3965,0.03,0.28,0.46
3966,0.04,0.23,0.26
3967,0.04,0.16,0.17
3968,0.06,0.19,0.24
3969,0.02,0.25,0.21
3970,0.04,0.22,0.23
3971,0.03,0.17,0.41
3972,0.03,0.13,0.18
3973,0.05,0.36,0.34
3974,0.03,0.15,0.22
3975,0.02,0.17,0.38
3976,0.03,0.17,0.27
3977,0.04,0.19,0.19
3978,0.02,0.12,0.17
3979,0.02,0.15,0.29
3980,0.02,0.18,0.16
3981,0.04,0.25,0.46
3982,0.05,0.29,0.3
3983,0.06,0.28,0.24
3984,0.05,0.28,0.21
3985,0.04,0.2,0.29
3986,0.04,0.27,0.34
3987,0.08,0.28,0.43
3988,0.04,0.25,0.44
3989,0.06,0.18,0.26
3990,0.03,0.2,1.27
3991,0.06,0.36,0.46
3992,0.05,0.41,0.49
3993,0.06,0.26,0.26
3994,0.04,0.22,0.3
3995,0.03,0.24,0.84
3996,0.05,0.32,0.5
3997,0.04,0.23,0.25
3998,0.07,0.27,0.28
3999,0.04,0.24,0.43
4000,0.04,0.27,0.48
4001,0.04,0.28,0.47
4002,0.07,0.26,0.34
4003,0.04,0.39,1.22
4004,0.04,0.26,0.48
4005,0.05,0.27,0.29
4006,0.08,0.24,0.34
4007,0.04,0.24,0.45
4008,0.04,0.24,0.33
4009,0.04,0.28,0.26
4010,0.03,0.23,0.39
4011,0.04,0.37,0.54
4012,0.04,0.25,0.32
4013,0.05,0.29,0.27
4014,0.05,0.24,0.36
4015,0.03,0.21,0.44
4016,0.04,0.24,0.55
4017,0.1,0.31,0.44
4018,0.04,0.22,0.64
4019,0.05,0.2,0.48
4020,0.04,0.23,0.51
4021,0.03,0.15,0.48
4022,0.07,0.21,0.18
4023,0.04,0.29,0.4
4024,0.05,0.22,0.51
4025,0.06,0.25,0.55
4026,0.03,0.17,0.32
4027,0.04,0.33,0.54
4028,0.05,0.21,0.26
4029,0.03,0.19,0.32
4030,0.07,0.21,0.24
4031,0.05,0.25,0.49
4032,0.04,0.25,0.49
4033,0.05,0.19,0.49
4034,0.04,0.27,0.24
4035,0.04,0.35,0.51
4036,0.04,0.28,0.45
4037,0.03,0.19,0.21
4038,0.04,0.26,0.47
4039,0.04,0.25,0.48
4040,0.06,0.3,0.39
4041,0.07,0.27,0.37
4042,0.04,0.26,0.49
4043,0.03,0.3,0.32
4044,0.04,0.28,0.5
4045,0.05,0.26,0.35
4046,0.05,0.29,0.34
4047,0.05,0.25,0.45
4048,0.04,0.25,0.41
4049,0.07,0.21,0.55
4050,0.03,0.21,0.45
4051,0.04,0.24,0.36
4052,0.06,0.24,0.29
4053,0.03,0.24,0.51
4054,0.03,0.21,0.57
4055,0.06,0.26,0.48
4056,0.04,0.29,0.46
4057,0.07,0.31,1.31
4058,0.05,0.28,0.5
4059,0.06,0.3,0.32
4060,0.05,0.29,0.34
4061,0.06,0.24,0.48
4062,0.04,0.28,1.18
4063,0.05,0.28,0.36
4064,0.04,0.26,0.46
4065,0.08,0.3,1.37
4066,0.04,0.22,0.44
4067,0.04,0.24,0.45
4068,0.04,0.29,0.45
4069,0.04,0.22,0.26
4070,0.03,0.12,0.18
4071,0.03,0.2,0.15
4072,0.05,0.26,0.42
4073,0.03,0.21,0.41
4074,0.04,0.21,0.23
4075,0.05,0.26,0.39
4076,0.05,0.22,0.6
4077,0.03,0.18,0.23
4078,0.04,0.24,0.3
4079,0.03,0.14,0.47
4080,0.03,0.35,0.48
4081,0.05,0.26,0.5
4082,0.03,0.16,0.21
4083,0.03,0.25,0.42
4084,0.06,0.27,0.52
4085,0.04,0.26,0.24
4086,0.04,0.22,0.44
4087,0.03,0.21,0.49
4088,0.04,0.14,0.29
4089,0.09,0.13,0.45
4090,0.03,0.16,0.17
4091,0.03,0.22,0.16
4092,0.04,0.32,0.48
4093,0.05,0.3,0.44
4094,0.04,0.3,0.31
4095,0.05,0.22,0.53
4096,0.04,0.28,0.48
4097,0.08,0.27,0.32
4098,0.04,0.29,0.2
4099,0.05,0.31,0.51
4100,0.04,0.28,0.8
4101,0.05,0.3,0.47
4102,0.03,0.21,0.53
4103,0.03,0.18,0.4
4104,0.05,0.31,0.52
4105,0.11,0.21,1.69
4106,0.04,0.26,0.41
4107,0.05,0.31,0.25
4108,0.06,0.23,0.3
4109,0.04,0.26,0.41
4110,0.03,0.25,0.67
4111,0.04,0.29,0.48
4112,0.04,0.27,0.47
4113,0.08,0.27,0.5
4114,0.04,0.19,0.51
4115,0.04,0.29,0.35
4116,0.05,0.33,0.51
4117,0.03,0.21,0.32
4118,0.02,0.18,0.47
4119,0.06,0.32,0.47
4120,0.05,0.28,0.43
4121,0.03,0.22,0.37
4122,0.04,0.19,0.42
4123,0.06,0.31,0.34
4124,0.05,0.23,0.52
4125,0.04,0.24,0.47
4126,0.03,0.23,0.32
4127,0.05,0.28,0.51
4128,0.06,0.31,0.29
4129,0.05,0.31,0.26
4130,0.05,0.26,0.48
4131,0.06,0.31,0.45
4132,0.14,0.25,0.71
4133,0.06,0.32,0.21
4134,0.07,0.3,0.36
4135,0.03,0.21,0.23
4136,0.04,0.27,0.48
4137,0.05,0.32,0.32
4138,0.06,0.3,0.34
4139,0.04,0.21,0.28
4140,0.09,0.24,0.32
4141,0.04,0.24,0.45
4142,0.05,0.28,0.32
4143,0.06,0.28,0.3
4144,0.06,0.28,0.22
4145,0.02,0.26,0.3
4146,0.08,0.33,0.54
4147,0.05,0.32,0.23
4148,0.03,0.24,0.49
4149,0.05,0.23,0.47
4150,0.06,0.29,0.34
4151,0.04,0.17,0.49
4152,0.06,0.24,0.43
4153,0.05,0.21,0.32
4154,0.05,0.26,0.32
4155,0.04,0.28,0.32
4156,0.04,0.19,0.25
4157,0.04,0.24,0.46
4158,0.04,0.24,0.33
4159,0.14,0.28,0.61
4160,0.03,0.2,0.47
4161,0.06,0.23,0.49
4162,0.05,0.24,0.33
4163,0.04,0.17,0.28
4164,0.03,0.23,0.48
4165,0.04,0.28,0.53
4166,0.04,0.27,0.38
4167,0.14,0.22,1.4
4168,0.03,0.19,0.34
4169,0.06,0.2,0.49
4170,0.06,0.29,0.31
4171,0.04,0.23,0.27
4172,0.05,0.26,0.23
4173,0.06,0.29,0.38
4174,0.04,0.23,0.37
4175,0.14,0.23,0.5
4176,0.04,0.21,0.47
4177,0.05,0.29,0.38
4178,0.05,0.26,0.45
4179,0.06,0.21,0.39
4180,0.03,0.26,0.5
4181,0.06,0.34,0.48
4182,0.03,0.19,0.29
4183,0.04,0.22,0.46
4184,0.03,0.19,0.29
4185,0.03,0.25,0.36
4186,0.09,0.23,0.87
4187,0.05,0.21,0.33
4188,0.05,0.26,0.25
4189,0.03,0.21,0.35
4190,0.03,0.16,0.42
4191,0.04,0.25,0.28
4192,0.04,0.29,0.32
4193,0.05,0.29,0.3
4194,0.11,0.22,1.86
4195,0.03,0.22,0.32
4196,0.04,0.25,0.49
4197,0.04,0.26,0.25
4198,0.03,0.23,0.23
4199,0.04,0.23,0.42
4200,0.03,0.18,0.32
4201,0.03,0.24,0.44
4202,0.03,0.25,0.41
4203,0.05,0.2,0.5
4204,0.04,0.24,0.46
4205,0.04,0.26,0.67
4206,0.03,0.21,0.28
4207,0.03,0.25,0.37
4208,0.06,0.19,0.41
4209,0.04,0.29,0.23
4210,0.04,0.26,0.44
4211,0.04,0.29,0.3
4212,0.05,0.32,0.5
4213,0.15,0.21,1.14
4214,0.04,0.23,0.3
4215,0.04,0.26,0.49
4216,0.04,0.23,0.35
4217,0.04,0.24,0.29
4218,0.04,0.25,0.52
4219,0.04,0.21,0.3
4220,0.04,0.26,0.51
4221,0.03,0.15,0.36
4222,0.03,0.24,0.29
4223,0.05,0.24,0.32
4224,0.03,0.22,0.49
4225,0.03,0.19,0.47
4226,0.04,0.28,0.41
4227,0.05,0.27,0.35
4228,0.03,0.17,0.34
4229,0.03,0.19,0.29
4230,0.03,0.19,0.3
4231,0.04,0.27,0.48
4232,0.09,0.27,0.32
4233,0.05,0.26,0.2
4234,0.03,0.27,0.3
4235,0.04,0.27,0.36
4236,0.04,0.24,0.37
4237,0.03,0.24,1.65
4238,0.04,0.26,0.49
4239,0.05,0.21,0.24
4240,0.11,0.2,0.83
4241,0.03,0.26,0.24
4242,0.04,0.26,0.52
4243,0.09,0.24,0.33
4244,0.03,0.16,0.44
4245,0.04,0.26,0.51
4246,0.04,0.27,0.83
4247,0.05,0.21,0.39
4248,0.1,0.23,1.44
4249,0.04,0.17,0.26
4250,0.05,0.22,0.32
4251,0.05,0.28,0.26
4252,0.04,0.19,0.46
4253,0.03,0.28,0.45
4254,0.04,0.2,0.35
4255,0.04,0.25,0.25
4256,0.03,0.23,0.3
4257,0.04,0.21,0.33
4258,0.04,0.22,0.33
4259,0.13,0.24,0.44
4260,0.04,0.26,0.3
4261,0.02,0.18,0.24
4262,0.07,0.28,0.34
4263,0.03,0.18,0.23
4264,0.05,0.28,0.43
4265,0.04,0.24,0.34
4266,0.04,0.22,0.25
4267,0.09,0.25,1.56
4268,0.04,0.19,0.18
4269,0.05,0.22,0.3
4270,0.07,0.24,0.53
4271,0.04,0.19,0.25
4272,0.04,0.25,0.44
4273,0.05,0.24,0.45
4274,0.04,0.17,0.44
4275,0.17,0.27,0.71
4276,0.04,0.17,0.27
4277,0.05,0.2,0.46
4278,0.14,0.25,0.31
4279,0.04,0.24,0.23
4280,0.04,0.36,0.24
4281,0.03,0.25,0.34
4282,0.04,0.25,0.27
4283,0.02,0.16,0.24
4284,0.03,0.17,0.4
4285,0.04,0.26,0.28
4286,0.09,0.21,0.61
4287,0.04,0.29,0.42
4288,0.04,0.21,0.3
4289,0.03,0.26,0.29
4290,0.03,0.2,0.41
4291,0.05,0.32,0.25
4292,0.03,0.23,0.24
4293,0.06,0.27,0.44
4294,0.15,0.24,0.58
4295,0.04,0.28,0.24
4296,0.04,0.25,0.32
4297,0.11,0.29,0.35
4298,0.04,0.19,0.24
4299,0.03,0.23,0.32
4300,0.05,0.23,0.28
4301,0.03,0.22,0.32
4302,0.08,0.24,0.37
4303,0.03,0.21,0.29
4304,0.03,0.18,0.24
4305,0.14,0.22,0.31
4306,0.05,0.28,0.24
4307,0.03,0.15,0.35
4308,0.05,0.25,0.55
4309,0.04,0.3,0.29
4310,0.04,0.21,0.19
4311,0.03,0.15,0.25
4312,0.04,0.28,0.26
4313,0.03,0.27,0.57
4314,0.04,0.19,0.22
4315,0.04,0.22,0.38
4316,0.04,0.27,0.43
4317,0.04,0.24,0.52
4318,0.05,0.44,0.46
4319,0.03,0.19,0.42
4320,0.04,0.23,0.6
4321,0.09,0.23,0.66
4322,0.03,0.18,0.25
4323,0.03,0.25,0.36
4324,0.04,0.28,0.33
4325,0.05,0.23,0.48
4326,0.07,0.23,1.62
4327,0.04,0.19,0.29
4328,0.03,0.16,0.23
4329,0.04,0.22,0.67
4330,0.04,0.2,0.48
4331,0.03,0.19,0.31
4332,0.05,0.32,0.29
4333,0.03,0.21,0.27
4334,0.04,0.21,0.49
4335,0.05,0.28,0.27
4336,0.05,0.15,0.52
4337,0.03,0.15,0.27
4338,0.03,0.19,0.33
4339,0.05,0.3,0.51
4340,0.15,0.21,0.27
4341,0.03,0.2,0.22
4342,0.03,0.23,0.31
4343,0.05,0.23,0.52
4344,0.05,0.27,0.44
4345,0.04,0.33,0.31
4346,0.03,0.3,0.45
4347,0.06,0.23,0.35
4348,0.15,0.21,1.14
4349,0.05,0.22,0.28
4350,0.04,0.25,0.55
4351,0.05,0.21,0.3
4352,0.04,0.25,0.5
4353,0.04,0.26,1.73
4354,0.04,0.24,0.32
4355,0.03,0.16,0.24
4356,0.04,0.22,1.7
4357,0.03,0.2,0.26
4358,0.04,0.19,0.49
4359,0.08,0.18,0.23
4360,0.04,0.2,0.35
4361,0.02,0.26,0.25
4362,0.04,0.24,0.28
4363,0.04,0.18,0.26
4364,0.05,0.35,0.47
4365,0.03,0.28,0.48
4366,0.04,0.24,0.51
4367,0.1,0.21,0.33
4368,0.05,0.28,0.21
4369,0.04,0.25,0.35
4370,0.04,0.2,0.26
4371,0.03,0.21,0.26
4372,0.04,0.38,0.23
4373,0.04,0.26,0.43
4374,0.04,0.3,0.34
4375,0.03,0.18,1.21
4376,0.03,0.23,0.46
4377,0.03,0.27,0.38
4378,0.03,0.24,0.49
4379,0.05,0.23,0.26
4380,0.03,0.22,0.43
4381,0.03,0.19,0.23
4382,0.04,0.24,0.29
4383,0.03,0.19,0.29
4384,0.02,0.18,0.26
4385,0.04,0.31,0.26
4386,0.17,0.22,0.31
4387,0.04,0.28,0.24
4388,0.03,0.18,0.46
4389,0.03,0.23,0.35
4390,0.04,0.2,0.51
4391,0.03,0.26,0.54
4392,0.04,0.2,0.21
4393,0.04,0.28,0.22
4394,0.05,0.23,0.69
4395,0.03,0.19,0.27
4396,0.03,0.18,0.2
4397,0.14,0.24,0.28
4398,0.06,0.19,0.24
4399,0.03,0.33,0.37
4400,0.05,0.22,0.3
4401,0.04,0.22,0.25
4402,0.04,0.26,0.59
4403,0.03,0.22,0.51
4404,0.03,0.22,0.48
4405,0.13,0.25,0.47
4406,0.02,0.23,0.33
4407,0.03,0.19,0.39
4408,0.03,0.18,0.47
4409,0.03,0.26,0.4
4410,0.05,0.38,0.27
4411,0.04,0.22,0.42
4412,0.05,0.17,0.22
4413,0.07,0.3,0.28
4414,0.04,0.19,0.27
4415,0.04,0.21,0.22
4416,0.04,0.24,0.5
4417,0.03,0.17,0.48
4418,0.03,0.36,0.43
4419,0.05,0.22,0.26
4420,0.06,0.26,0.29
4421,0.03,0.29,0.26
4422,0.03,0.22,0.25
4423,0.05,0.15,0.32
4424,0.03,0.25,0.34
4425,0.03,0.17,0.41
4426,0.03,0.2,0.3
4427,0.03,0.21,0.49
4428,0.03,0.21,0.45
4429,0.03,0.28,0.92
4430,0.02,0.18,0.31
4431,0.06,0.24,0.24
4432,0.03,0.25,0.38
4433,0.05,0.21,0.19
4434,0.02,0.27,0.44
4435,0.07,0.26,0.35
4436,0.03,0.24,0.49
4437,0.03,0.26,0.4
4438,0.03,0.15,0.36
4439,0.06,0.26,0.45
4440,0.08,0.27,0.76
4441,0.04,0.23,0.33
4442,0.03,0.23,0.31
4443,0.05,0.25,0.56
4444,0.04,0.26,0.33
4445,0.02,0.14,0.48
4446,0.05,0.29,0.5
4447,0.09,0.3,0.49
4448,0.03,0.21,0.4
4449,0.03,0.24,0.31
4450,0.05,0.4,0.56
4451,0.08,0.24,0.28
4452,0.03,0.24,0.28
4453,0.03,0.18,0.25
4454,0.06,0.25,0.49
4455,0.03,0.26,0.5
4456,0.02,0.32,0.57
4457,0.02,0.18,0.48
4458,0.03,0.18,0.24
4459,0.1,0.25,0.37
4460,0.05,0.25,0.29
4461,0.04,0.22,0.37
4462,0.03,0.26,0.28
4463,0.03,0.25,0.29
4464,0.03,0.24,0.46
4465,0.05,0.24,0.48
4466,0.06,0.26,0.46
4467,0.04,0.26,0.65
4468,0.03,0.17,0.36
4469,0.04,0.23,0.48
4470,0.07,0.19,0.32
4471,0.04,0.21,0.25
4472,0.04,0.18,0.36
4473,0.03,0.14,0.43
4474,0.04,0.23,0.23
4475,0.04,0.17,0.44
4476,0.03,0.13,0.32
4477,0.03,0.28,0.29
4478,0.16,0.3,0.3
4479,0.03,0.21,0.26
4480,0.03,0.25,0.47
4481,0.05,0.2,0.29
4482,0.04,0.28,0.23
4483,0.04,0.15,0.94
4484,0.03,0.2,0.49
4485,0.04,0.37,0.49
4486,0.17,0.19,0.71
4487,0.04,0.24,0.24
4488,0.04,0.23,0.3
4489,0.05,0.23,0.43
4490,0.03,0.19,0.25
4491,0.05,0.38,0.23
4492,0.03,0.2,0.3
4493,0.04,0.16,0.27
4494,0.05,0.36,0.26
4495,0.03,0.19,0.27
4496,0.04,0.19,0.32
4497,0.15,0.26,0.28
4498,0.05,0.16,0.16
4499,0.03,0.16,0.27
4500,0.03,0.19,0.33
4501,0.04,0.22,0.49
4502,0.04,0.29,1.63
4503,0.03,0.25,0.43
4504,0.03,0.23,0.51
4505,0.14,0.23,0.42
4506,0.04,0.18,0.33
4507,0.03,0.19,0.45
4508,0.04,0.2,0.3
4509,0.04,0.17,0.24
4510,0.04,0.27,0.4
4511,0.02,0.17,0.24
4512,0.05,0.25,0.47
4513,0.12,0.21,0.34
4514,0.05,0.25,0.29
4515,0.04,0.23,0.23
4516,0.05,0.17,0.27
4517,0.05,0.23,0.23
4518,0.03,0.22,0.44
4519,0.05,0.29,0.35
4520,0.03,0.19,0.3
4521,0.03,0.26,0.27
4522,0.04,0.33,0.26
4523,0.03,0.3,0.3
4524,0.03,0.21,0.57
4525,0.02,0.19,0.3
4526,0.03,0.19,0.23
4527,0.04,0.24,0.51
4528,0.03,0.2,0.42
4529,0.04,0.34,0.78
4530,0.03,0.21,0.25
4531,0.03,0.18,0.45
4532,0.08,0.21,0.31
4533,0.04,0.2,0.41
4534,0.03,0.21,0.47
4535,0.09,0.23,0.33
4536,0.03,0.29,0.26
4537,0.03,0.23,0.46
4538,0.04,0.25,0.36
4539,0.04,0.3,0.42
4540,0.03,0.19,1.18
4541,0.03,0.27,0.46
4542,0.03,0.25,0.37
4543,0.1,0.25,0.43
4544,0.03,0.21,0.25
4545,0.03,0.23,0.33
4546,0.03,0.33,0.25
4547,0.03,0.29,0.49
4548,0.03,0.26,0.6
4549,0.04,0.28,0.34
4550,0.03,0.23,0.51
4551,0.03,0.26,0.33
4552,0.03,0.25,0.2
4553,0.04,0.23,0.32
4554,0.03,0.29,0.53
4555,0.02,0.22,0.34
4556,0.03,0.37,0.42
4557,0.05,0.2,0.46
4558,0.03,0.2,0.25
4559,0.14,0.26,0.47
4560,0.04,0.26,0.22
4561,0.03,0.18,0.48
4562,0.03,0.26,0.37
4563,0.05,0.2,0.35
4564,0.04,0.4,0.22
4565,0.04,0.28,0.48
4566,0.05,0.29,0.27
4567,0.03,0.21,0.32
4568,0.03,0.26,0.46
4569,0.03,0.23,0.31
4570,0.08,0.24,0.29
4571,0.05,0.24,0.34
4572,0.05,0.26,1.4
4573,0.04,0.21,0.7
4574,0.04,0.27,0.49
4575,0.03,0.3,1.47
4576,0.04,0.2,0.33
4577,0.07,0.27,0.3
4578,0.03,0.28,0.53
4579,0.04,0.25,0.44
4580,0.03,0.21,0.28
4581,0.14,0.24,0.48
4582,0.04,0.21,0.26
4583,0.03,0.35,1.88
4584,0.03,0.17,0.35
4585,0.05,0.31,0.32
4586,0.16,0.26,0.33
4587,0.04,0.22,0.23
4588,0.03,0.27,0.44
4589,0.04,0.24,0.38
4590,0.03,0.23,0.44
4591,0.04,0.36,0.28
4592,0.04,0.26,0.28
4593,0.04,0.3,0.47
4594,0.04,0.26,0.29
4595,0.04,0.24,0.25
4596,0.05,0.29,0.38
4597,0.04,0.28,0.52
4598,0.05,0.23,0.43
4599,0.04,0.21,1.51
4600,0.03,0.2,0.25
4601,0.03,0.28,0.28
4602,0.02,0.16,1.8
4603,0.04,0.25,0.24
4604,0.05,0.23,0.29
4605,0.15,0.28,0.34
4606,0.03,0.23,0.48
4607,0.04,0.23,0.52
4608,0.14,0.28,0.39
4609,0.04,0.34,0.42
4610,0.03,0.36,0.59
4611,0.04,0.19,0.3
4612,0.03,0.29,0.26
4613,0.03,0.31,0.55
4614,0.03,0.2,0.26
4615,0.04,0.23,0.44
4616,0.03,0.32,0.58
4617,0.04,0.28,0.46
4618,0.03,0.36,0.28
4619,0.04,0.24,0.52
4620,0.03,0.21,0.29
4621,0.19,0.24,0.51
4622,0.04,0.25,0.46
4623,0.06,0.2,0.44
4624,0.04,0.22,0.37
4625,0.05,0.21,0.51
4626,0.03,0.34,0.34
4627,0.03,0.19,0.46
4628,0.05,0.21,0.27
4629,0.1,0.29,0.45
4630,0.05,0.26,0.31
4631,0.04,0.24,0.48
4632,0.04,0.32,0.48
4633,0.04,0.25,0.49
4634,0.03,0.2,0.47
4635,0.04,0.28,0.53
4636,0.05,0.32,0.5
4637,0.03,0.24,1.35
4638,0.03,0.21,0.49
4639,0.05,0.34,0.48
4640,0.09,0.26,0.26
4641,0.03,0.23,0.23
4642,0.06,0.26,0.47
4643,0.05,0.25,0.49
4644,0.04,0.26,0.45
4645,0.07,0.29,0.44
4646,0.04,0.22,0.28
4647,0.04,0.29,0.49
4648,0.04,0.2,0.31
4649,0.03,0.26,0.27
4650,0.04,0.27,1.61
4651,0.03,0.22,0.29
4652,0.04,0.28,0.46
4653,0.05,0.31,1.38
4654,0.06,0.29,0.47
4655,0.04,0.25,0.47
4656,0.1,0.25,0.41
4657,0.03,0.21,0.37
4658,0.03,0.24,0.53
4659,0.03,0.25,0.27
4660,0.04,0.24,0.28
4661,0.03,0.3,0.22
4662,0.04,0.25,0.36
4663,0.04,0.33,0.47
4664,0.12,0.29,0.48
4665,0.06,0.27,0.23
4666,0.04,0.25,0.36
4667,0.09,0.29,0.49
4668,0.04,0.32,0.38
4669,0.04,0.3,0.43
4670,0.05,0.26,0.38
4671,0.04,0.25,0.22
4672,0.06,0.28,0.77
4673,0.05,0.28,0.46
4674,0.04,0.32,0.46
4675,0.15,0.32,0.43
4676,0.05,0.21,0.31
4677,0.03,0.27,0.67
4678,0.04,0.24,0.32
4679,0.05,0.17,0.48
4680,0.05,0.34,0.67
4681,0.05,0.3,0.48
4682,0.05,0.3,0.28
4683,0.16,0.2,0.3
4684,0.03,0.23,0.41
4685,0.02,0.25,0.67
4686,0.03,0.2,0.37
4687,0.05,0.24,0.31
4688,0.04,0.33,1.67
4689,0.04,0.26,0.45
4690,0.06,0.31,0.54
4691,0.12,0.25,0.36
4692,0.04,0.25,0.47
4693,0.04,0.21,0.95
4694,0.03,0.25,0.54
4695,0.04,0.25,0.51
4696,0.04,0.32,0.53
4697,0.05,0.24,0.32
4698,0.04,0.24,0.34
4699,0.11,0.3,0.33
4700,0.04,0.3,0.44
4701,0.06,0.21,0.45
4702,0.04,0.27,0.47
4703,0.05,0.32,0.24
4704,0.04,0.31,1.23
4705,0.03,0.23,0.33
4706,0.05,0.3,0.49
4707,0.05,0.34,0.49
4708,0.03,0.22,0.43
4709,0.04,0.25,0.48
4710,0.05,0.27,0.43
4711,0.05,0.27,0.25
4712,0.06,0.35,0.42
4713,0.04,0.25,0.21
4714,0.05,0.32,0.37
4715,0.04,0.28,0.5
4716,0.07,0.27,0.44
